"L_Ankle,""L_Elbow"",""L_Hip"",""L_knee"",""L_Wrest"",""Neck"",""Noze"",""R_Ankle"",""R_Elbow"",""R_Hip"",""R_Knee"",""R_Sholder"",""L_Sholder"",""R_Wrest"""

"(-1.7161065340042114, -4.102928161621094),""(-0.08067573606967926, 0.362836092710495)"",""(-1.5324082374572754, -0.849073052406311)"",""(-1.15837824344635, -2.472933530807495)"",""(0.21536611020565033, 1.2211675643920898)"",""(-1.1009800434112549, 1.0079166889190674)"",""(-0.5344354510307312, 1.7365647554397583)"",""(-1.517024040222168, -4.341599464416504)"",""(-0.20469072461128235, 0.07841390371322632)"",""(-1.5374455451965332, -0.8362435102462769)"",""(-1.1452698707580566, -2.4966399669647217)"",""(-1.2999662160873413, 0.8861798644065857)"",""(-0.8751511573791504, 0.9149138331413269)"",""(0.2069452553987503, 1.0118744373321533)"""
"(-1.7161065340042114, -4.102928161621094),""(-0.05531494319438934, 0.37748467922210693)"",""(-1.5507683753967285, -0.849268913269043)"",""(-1.1573797464370728, -2.4721715450286865)"",""(0.19731299579143524, 1.2389178276062012)"",""(-1.1006698608398438, 1.0086780786514282)"",""(-0.5327686071395874, 1.7328439950942993)"",""(-1.5239328145980835, -4.341690540313721)"",""(-0.15716558694839478, 0.08907544612884521)"",""(-1.547008752822876, -0.8366352319717407)"",""(-1.1471366882324219, -2.499199151992798)"",""(-1.3135749101638794, 0.8825470805168152)"",""(-0.8381009697914124, 0.8925591707229614)"",""(0.20343734323978424, 1.0341140031814575)"""
"(-1.7161065340042114, -4.102928161621094),""(-0.034786347299814224, 0.3834008574485779)"",""(-1.5573214292526245, -0.8492969274520874)"",""(-1.1572370529174805, -2.472062587738037)"",""(0.1793486475944519, 1.2550941705703735)"",""(-1.1002730131149292, 1.0093815326690674)"",""(-0.5321606993675232, 1.731211543083191)"",""(-1.5299774408340454, -4.3417863845825195)"",""(-0.12139056622982025, 0.10088194161653519)"",""(-1.5551038980484009, -0.8372951149940491)"",""(-1.152139663696289, -2.501364231109619)"",""(-1.3209025859832764, 0.8820281028747559)"",""(-0.820900022983551, 0.8820281028747559)"",""(0.19532766938209534, 1.0611233711242676)"""
"(-1.7161065340042114, -4.102928161621094),""(-0.018991325050592422, 0.3847806751728058)"",""(-1.5573207139968872, -0.8492130637168884)"",""(-1.1575500965118408, -2.4764926433563232)"",""(0.16296924650669098, 1.2714557647705078)"",""(-1.0997904539108276, 1.010023593902588)"",""(-0.5325865745544434, 1.7308611869812012)"",""(-1.5347727537155151, -4.341887474060059)"",""(-0.0965602695941925, 0.1139683946967125)"",""(-1.5618531703948975, -0.8384028077125549)"",""(-1.1593828201293945, -2.5031919479370117)"",""(-1.3203226327896118, 0.8841887712478638)"",""(-0.8230583667755127, 0.8841887712478638)"",""(0.18623743951320648, 1.0903939008712769)"""
"(-1.7161065340042114, -4.102928161621094),""(-0.007831265218555927, 0.3858202397823334)"",""(-1.5573159456253052, -0.8489852547645569)"",""(-1.1597415208816528, -2.486238479614258)"",""(0.14967091381549835, 1.2897624969482422)"",""(-1.0992231369018555, 1.0106017589569092)"",""(-0.5337424278259277, 1.7306485176086426)"",""(-1.5379326343536377, -4.341992378234863)"",""(-0.08095432817935944, 0.12823964655399323)"",""(-1.567379117012024, -0.8401378393173218)"",""(-1.167970061302185, -2.5047388076782227)"",""(-1.3187685012817383, 0.8899793028831482)"",""(-0.8289670944213867, 0.8899793028831482)"",""(0.17978772521018982, 1.1194169521331787)"""
"(-1.7161065340042114, -4.102928161621094),""(-0.0012075512204319239, 0.39071568846702576)"",""(-1.5573029518127441, -0.8486496210098267)"",""(-1.165689468383789, -2.4959847927093506)"",""(0.14047536253929138, 1.3109685182571411)"",""(-1.09857177734375, 1.0111125707626343)"",""(-0.5354459285736084, 1.7305394411087036)"",""(-1.5390716791152954, -4.342098712921143)"",""(-0.07285237312316895, 0.14360050857067108)"",""(-1.5718039274215698, -0.8426799774169922)"",""(-1.177005410194397, -2.5060617923736572)"",""(-1.3165184259414673, 0.8983626365661621)"",""(-0.8377768993377686, 0.8983626365661621)"",""(0.17722511291503906, 1.1459115743637085)"""
"(-1.7161065340042114, -4.102928161621094),""(0.0009784474968910217, 0.40366318821907043)"",""(-1.5572775602340698, -0.8482420444488525)"",""(-1.1772725582122803, -2.5004148483276367)"",""(0.13450640439987183, 1.332808017730713)"",""(-1.0978375673294067, 1.011553168296814)"",""(-0.5375143885612488, 1.730499267578125)"",""(-1.539068579673767, -4.342206954956055)"",""(-0.07053402066230774, 0.15995581448078156)"",""(-1.5752499103546143, -0.8462086915969849)"",""(-1.1855926513671875, -2.5072176456451416)"",""(-1.3138507604599, 0.9083016514778137)"",""(-0.8486382961273193, 0.9083016514778137)"",""(0.17654523253440857, 1.1685075759887695)"""
"(-1.7161065340042114, -4.102928161621094),""(0.0006024352624081075, 0.4267560541629791)"",""(-1.557235598564148, -0.8477985262870789)"",""(-1.195234775543213, -2.4945080280303955)"",""(0.13041342794895172, 1.3522099256515503)"",""(-1.0970209836959839, 1.0119203329086304)"",""(-0.5397653579711914, 1.7304933071136475)"",""(-1.539047360420227, -4.342320442199707)"",""(-0.07065707445144653, 0.1768009066581726)"",""(-1.577839732170105, -0.8509037494659424)"",""(-1.192835807800293, -2.508262872695923)"",""(-1.3110440969467163, 0.9187592267990112)"",""(-0.860701858997345, 0.9187592267990112)"",""(0.17649292945861816, 1.1860623359680176)"""
"(-1.7161065340042114, -4.102928161621094),""(-0.001158336759544909, 0.45367637276649475)"",""(-1.5571731328964233, -0.8473550081253052)"",""(-1.2152172327041626, -2.481513500213623)"",""(0.12684577703475952, 1.366103172302246)"",""(-1.096123218536377, 1.0122113227844238)"",""(-0.5420163869857788, 1.7304877042770386)"",""(-1.5389894247055054, -4.342442512512207)"",""(-0.07151847332715988, 0.19199299812316895)"",""(-1.579695224761963, -0.8569446802139282)"",""(-1.1978387832641602, -2.509254217147827)"",""(-1.308376431465149, 0.9286983013153076)"",""(-0.8731182217597961, 0.9286983013153076)"",""(0.17581304907798767, 1.1974328756332397)"""
"(-1.7308732271194458, -4.111788272857666),""(-0.00525297224521637, 0.47600364685058594)"",""(-1.5570859909057617, -0.8469473719596863)"",""(-1.231442928314209, -2.4685182571411133)"",""(0.12245285511016846, 1.371416687965393)"",""(-1.0951452255249023, 1.012423038482666)"",""(-0.5440847873687744, 1.73044753074646)"",""(-1.5388768911361694, -4.3425774574279785)"",""(-0.07385654002428055, 0.2029799222946167)"",""(-1.5809390544891357, -0.8645111322402954)"",""(-1.1997056007385254, -2.510248899459839)"",""(-1.306126356124878, 0.9370816349983215)"",""(-0.885037899017334, 0.9370816349983215)"",""(0.17325042188167572, 1.2014771699905396)"""
"(-1.7633601427078247, -4.131279945373535),""(-0.012630583718419075, 0.4853173792362213)"",""(-1.5569700002670288, -0.846611738204956)"",""(-1.2381352186203003, -2.462611675262451)"",""(0.11614955216646194, 1.3510185480117798)"",""(-1.0940876007080078, 1.012552261352539)"",""(-0.5457882285118103, 1.7303383350372314)"",""(-1.5386911630630493, -4.342728614807129)"",""(-0.07840961962938309, 0.20720939338207245)"",""(-1.581693410873413, -0.873782753944397)"",""(-1.1941468715667725, -2.5122060775756836)"",""(-1.3045721054077148, 0.942872166633606)"",""(-0.8956116437911987, 0.942872166633606)"",""(0.16711384057998657, 1.189770221710205)"""
"(-1.7958470582962036, -4.150772571563721),""(-0.025793585926294327, 0.4780042767524719)"",""(-1.5568211078643799, -0.8463839888572693)"",""(-1.2106876373291016, -2.468649387359619)"",""(0.1079130619764328, 1.2942347526550293)"",""(-1.0929514169692993, 1.0125958919525146)"",""(-0.5469441413879395, 1.7301257848739624)"",""(-1.5384141206741333, -4.34290075302124)"",""(-0.09835270047187805, 0.1916508823633194)"",""(-1.5820809602737427, -0.8849390745162964)"",""(-1.1660609245300293, -2.5196995735168457)"",""(-1.3039922714233398, 0.9450328350067139)"",""(-0.9039899706840515, 0.9450328350067139)"",""(0.15773554146289825, 1.1534254550933838)"""
"(-1.810613751411438, -4.159632682800293),""(-0.053457677364349365, 0.4580993056297302)"",""(-1.5566351413726807, -0.8463000655174255)"",""(-1.1379755735397339, -2.486840009689331)"",""(0.0979861170053482, 1.2076808214187622)"",""(-1.0917366743087769, 0.9653413891792297)"",""(-0.5473700165748596, 1.7297754287719727)"",""(-1.5380275249481201, -4.34309720993042)"",""(-0.14586038887500763, 0.14459000527858734)"",""(-1.5822237730026245, -0.8981598615646362)"",""(-1.1030023097991943, -2.5373401641845703)"",""(-1.3076400756835938, 0.9088563323020935)"",""(-0.909389317035675, 0.9031755924224854)"",""(0.14656108617782593, 1.0910296440124512)"""
"(-1.795737624168396, -4.159632682800293),""(-0.09861020743846893, 0.424918532371521)"",""(-1.5510659217834473, -0.8657342791557312)"",""(-1.0344452857971191, -2.517299175262451)"",""(0.08661145716905594, 1.0979723930358887)"",""(-1.0904396772384644, 0.8658213019371033)"",""(-0.5468459129333496, 1.6891111135482788)"",""(-1.537513017654419, -4.343321800231934)"",""(-0.22017037868499756, 0.06544865667819977)"",""(-1.5822440385818481, -0.9136245846748352)"",""(-1.0112050771713257, -2.5662784576416016)"",""(-1.3112878799438477, 0.817863941192627)"",""(-0.9112899899482727, 0.817863941192627)"",""(0.13369768857955933, 1.0028605461120605)"""
"(-1.7640602588653564, -4.159632682800293),""(-0.13511186838150024, 0.362836092710495)"",""(-1.536973237991333, -0.9207848906517029)"",""(-0.914542555809021, -2.560143232345581)"",""(0.07403182983398438, 0.9717249870300293)"",""(-1.0890558958053589, 0.777400553226471)"",""(-0.5463218092918396, 1.5936771631240845)"",""(-1.5368523597717285, -4.343578815460205)"",""(-0.29892635345458984, -0.05268528312444687)"",""(-1.5805392265319824, -0.9554994106292725)"",""(-0.9015724658966064, -2.6068003177642822)"",""(-1.2897154092788696, 0.6989791393280029)"",""(-0.8897150158882141, 0.7371811270713806)"",""(0.11891807615756989, 0.8896183967590332)"""
"(-1.7350080013275146, -4.159632682800293),""(-0.14377310872077942, 0.2562085688114166)"",""(-1.5176608562469482, -1.0065735578536987)"",""(-0.7905471324920654, -2.615293264389038)"",""(0.060489967465400696, 0.8355541229248047)"",""(-1.0876022577285767, 0.7269412279129028)"",""(-0.5500213503837585, 1.4770554304122925)"",""(-1.536027431488037, -4.3438720703125)"",""(-0.3225531578063965, -0.2180728018283844)"",""(-1.5757007598876953, -1.0394617319107056)"",""(-0.7850081920623779, -2.6591923236846924)"",""(-1.267272710800171, 0.5815961360931396)"",""(-0.8672699928283691, 0.6599841713905334)"",""(0.10163404792547226, 0.7495611906051636)"""
"(-1.7200345993041992, -4.159632682800293),""(-0.16232992708683014, 0.1042645275592804)"",""(-1.4964330196380615, -1.1182222366333008)"",""(-0.6660714149475098, -2.681892156600952)"",""(0.04622862488031387, 0.6960754990577698)"",""(-1.08613920211792, 0.6277782320976257)"",""(-0.5588997006416321, 1.3529726266860962)"",""(-1.5350197553634644, -4.344205856323242)"",""(-0.3698067367076874, -0.3834603428840637)"",""(-1.5681421756744385, -1.1529580354690552)"",""(-0.671318531036377, -2.7216711044311523)"",""(-1.2666926383972168, 0.4865093231201172)"",""(-0.8666899800300598, 0.5844943523406982)"",""(0.07981385290622711, 0.5711765289306641)"""
"(-1.7139801979064941, -4.159632682800293),""(-0.24228300154209137, -0.06893002986907959)"",""(-1.4765938520431519, -1.2508522272109985)"",""(-0.5471919178962708, -2.754976749420166)"",""(0.0314905121922493, 0.5599046945571899)"",""(-1.0845776796340942, 0.486683189868927)"",""(-0.5696267485618591, 1.2301909923553467)"",""(-1.525415301322937, -4.344564437866211)"",""(-0.424935907125473, -0.5803502798080444)"",""(-1.5582773685455322, -1.2834348678588867)"",""(-0.5659207105636597, -2.7841811180114746)"",""(-1.322981834411621, 0.3852858543395996)"",""(-0.9506385922431946, 0.5028679370880127)"",""(0.05626077204942703, 0.35712730884552)"""
"(-1.7113516330718994, -4.159632682800293),""(-0.23037508130073547, -0.1815251111984253)"",""(-1.4614473581314087, -1.3995857238769531)"",""(-0.45307227969169617, -2.818035364151001)"",""(0.01651838794350624, 0.4336572289466858)"",""(-1.082785964012146, 0.34291261434555054)"",""(-0.5788721442222595, 1.1174736022949219)"",""(-1.5076013803482056, -4.3448591232299805)"",""(-0.45680078864097595, -0.7567739486694336)"",""(-1.5465202331542969, -1.4183388948440552)"",""(-0.47313451766967773, -2.83459734916687)"",""(-1.3556432723999023, 0.23564955592155457)"",""(-0.9441059827804565, 0.31403762102127075)"",""(0.04574180394411087, 0.16294462978839874)"""
"(-1.7066558599472046, -4.159632682800293),""(-0.23037508130073547, -0.23856981098651886)"",""(-1.4531540870666504, -1.5528485774993896)"",""(-0.38576239347457886, -2.867014169692993)"",""(0.0015549808740615845, 0.3239485025405884)"",""(-1.080704927444458, 0.22888219356536865)"",""(-0.5847568511962891, 1.021564245223999)"",""(-1.4947620630264282, -4.344981670379639)"",""(-0.4721894860267639, -0.8953741192817688)"",""(-1.533284306526184, -1.5451164245605469)"",""(-0.3974831998348236, -2.8657517433166504)"",""(-1.3489272594451904, 0.10292372107505798)"",""(-0.9961810111999512, 0.20090878009796143)"",""(0.03294048458337784, 0.0063658058643341064)"""
"(-1.6959199905395508, -4.157288551330566),""(-0.23037509620189667, -0.2767883539199829)"",""(-1.4492995738983154, -1.6722843647003174)"",""(-0.34187623858451843, -2.901951313018799)"",""(-0.013156965374946594, 0.2373948097229004)"",""(-1.0785654783248901, 0.1496451199054718)"",""(-0.5912060737609863, 0.9411316514015198)"",""(-1.489518642425537, -4.343879699707031)"",""(-0.48314279317855835, -0.9952288866043091)"",""(-1.5189834833145142, -1.6512141227722168)"",""(-0.34430214762687683, -2.8903026580810547)"",""(-1.323561429977417, -0.024245113134384155)"",""(-0.8924270868301392, 0.13253098726272583)"",""(0.003978688735514879, -0.1054416224360466)"""
"(-1.681252360343933, -4.151467323303223),""(-0.22702538967132568, -0.3211764395236969)"",""(-1.446634292602539, -1.7262037992477417)"",""(-0.31802770495414734, -2.9228856563568115)"",""(-0.02737470716238022, 0.18061113357543945)"",""(-1.0766723155975342, 0.10341374576091766)"",""(-0.603596031665802, 0.8728262186050415)"",""(-1.485578179359436, -4.340888500213623)"",""(-0.4879406690597534, -1.0528860092163086)"",""(-1.5040313005447388, -1.724078893661499)"",""(-0.3174435794353485, -2.91764235496521)"",""(-1.3258800506591797, -0.02864283323287964)"",""(-0.9143427610397339, 0.08893924951553345)"",""(-0.013989146798849106, -0.15317721664905548)"""
"(-1.6662824153900146, -4.14398193359375),""(-0.21676605939865112, -0.34483349323272705)"",""(-1.443143606185913, -1.7363710403442383)"",""(-0.31083065271377563, -2.9298553466796875)"",""(-0.04085551202297211, 0.16021287441253662)"",""(-1.0753287076950073, 0.08840051293373108)"",""(-0.6169172525405884, 0.8320500254631042)"",""(-1.4827548265457153, -4.336478233337402)"",""(-0.4643138647079468, -1.0686372518539429)"",""(-1.4888417720794678, -1.7511565685272217)"",""(-0.30831417441368103, -2.931372880935669)"",""(-1.3180043697357178, -0.0764760673046112)"",""(-0.9652581214904785, 0.04110601544380188)"",""(-0.0034670699387788773, -0.15799270570278168)"""
"(-1.6546391248703003, -4.136648654937744),""(-0.1895480751991272, -0.32367146015167236)"",""(-1.4366508722305298, -1.703618049621582)"",""(-0.320939838886261, -2.9278223514556885)"",""(-0.05320722982287407, 0.1934116929769516)"",""(-1.0732842683792114, 0.08845891058444977)"",""(-0.616820752620697, 0.8446200489997864)"",""(-1.4808621406555176, -4.331120014190674)"",""(-0.43741026520729065, -1.0452584028244019)"",""(-1.473191738128662, -1.7264457941055298)"",""(-0.2988632023334503, -2.934396982192993)"",""(-1.2133030891418457, -0.09512549638748169)"",""(-0.8801538944244385, 0.061650604009628296)"",""(0.009986737743020058, -0.15868064761161804)"""
"(-1.6499515771865845, -4.131280422210693),""(-0.1215028390288353, -0.16791608929634094)"",""(-1.4230968952178955, -1.6180007457733154)"",""(-0.34995806217193604, -2.915635585784912)"",""(-0.06344018876552582, 0.2847594916820526)"",""(-1.064456820487976, 0.13334903120994568)"",""(-0.6161453723907471, 0.8966121673583984)"",""(-1.479714035987854, -4.325286865234375)"",""(-0.40918469429016113, -0.9820057153701782)"",""(-1.4543116092681885, -1.6549512147903442)"",""(-0.32254642248153687, -2.9260101318359375)"",""(-1.2454450130462646, 0.07940001785755157)"",""(-0.8731017708778381, 0.15778806805610657)"",""(0.013407092541456223, -0.07514611631631851)"""
"(-1.6558582782745361, -4.128711223602295),""(-0.06345567107200623, 0.026836393401026726)"",""(-1.397951364517212, -1.498481273651123)"",""(-0.39592108130455017, -2.8841631412506104)"",""(-0.07041529566049576, 0.4218830466270447)"",""(-1.0467556715011597, 0.24552027881145477)"",""(-0.6143121123313904, 1.0094490051269531)"",""(-1.4791244268417358, -4.319447994232178)"",""(-0.36425578594207764, -0.8793685436248779)"",""(-1.4287947416305542, -1.5406291484832764)"",""(-0.3802521824836731, -2.8975460529327393)"",""(-1.1733455657958984, 0.1338464468717575)"",""(-0.8709206581115723, 0.27546536922454834)"",""(0.013895712792873383, 0.07688091695308685)"""
"(-1.6688530445098877, -4.1258463859558105),""(-0.02721836417913437, 0.21532517671585083)"",""(-1.3566842079162598, -1.3640223741531372)"",""(-0.4568645656108856, -2.8242738246917725)"",""(-0.0729934573173523, 0.5924087762832642)"",""(-1.0194767713546753, 0.39174944162368774)"",""(-0.5852341055870056, 1.1839102506637573)"",""(-1.4789073467254639, -4.314075469970703)"",""(-0.2910507321357727, -0.6984842419624329)"",""(-1.393234372138977, -1.387436032295227)"",""(-0.4519646167755127, -2.844048023223877)"",""(-1.204848051071167, 0.30155250430107117)"",""(-0.8620254397392273, 0.4043789803981781)"",""(0.014076383784413338, 0.2185003161430359)"""
"(-1.6818478107452393, -4.118610382080078),""(-0.008570816367864609, 0.40173178911209106)"",""(-1.2981579303741455, -1.2212778329849243)"",""(-0.5353797078132629, -2.736682891845703)"",""(-0.06216087192296982, 0.7900204062461853)"",""(-0.9835662841796875, 0.5475763082504272)"",""(-0.6105923056602478, 1.367093801498413)"",""(-1.4788763523101807, -4.309640407562256)"",""(-0.19482655823230743, -0.43209224939346313)"",""(-1.3458513021469116, -1.2030423879623413)"",""(-0.5267043709754944, -2.764820098876953)"",""(-1.1660494804382324, 0.4010370075702667)"",""(-0.8415228724479675, 0.5541437864303589)"",""(0.06169077008962631, 0.4703645706176758)"""
"(-1.6877543926239014, -4.102928161621094),""(-0.003292810171842575, 0.5902377963066101)"",""(-1.236021876335144, -1.0439852476119995)"",""(-0.6455140113830566, -2.652761697769165)"",""(-0.026041146367788315, 1.032628059387207)"",""(-0.9465710520744324, 0.7235918641090393)"",""(-0.565963625907898, 1.5676838159561157)"",""(-1.485586166381836, -4.306019306182861)"",""(-0.11778759956359863, -0.15506809949874878)"",""(-1.2913745641708374, -1.0099745988845825)"",""(-0.6296381950378418, -2.6762032508850098)"",""(-1.1581733226776123, 0.6964915990829468)"",""(-0.8045193552970886, 0.7343746423721313)"",""(0.13248807191848755, 0.7773348093032837)"""
"(-1.6871637105941772, -4.069616317749023),""(-0.07229447364807129, 0.7700340747833252)"",""(-1.1921861171722412, -0.8588415384292603)"",""(-0.7788137793540955, -2.578791856765747)"",""(0.040798671543598175, 1.3441985845565796)"",""(-0.9176881313323975, 0.9391501545906067)"",""(-0.5549424886703491, 1.716963768005371)"",""(-1.5015861988067627, -4.3007121086120605)"",""(-0.02328043431043625, 0.27021411061286926)"",""(-1.2361607551574707, -0.8344731330871582)"",""(-0.7810655236244202, -2.5940909385681152)"",""(-1.1604317426681519, 0.8621501326560974)"",""(-0.7461215853691101, 0.95468670129776)"",""(0.17085742950439453, 1.1787837743759155)"""
"(-1.683029055595398, -4.021972179412842),""(-0.023714054375886917, 0.98600834608078)"",""(-1.1744282245635986, -0.7042555809020996)"",""(-0.920060396194458, -2.512319803237915)"",""(0.14967092871665955, 1.752469539642334)"",""(-0.8991696834564209, 1.1834157705307007)"",""(-0.5234659314155579, 1.8220585584640503)"",""(-1.5206832885742188, -4.290624141693115)"",""(0.08697792142629623, 0.7427498698234558)"",""(-1.1865661144256592, -0.7027792930603027)"",""(-0.9456706047058105, -2.5155413150787354)"",""(-1.1453211307525635, 1.1217737197875977)"",""(-0.6945898532867432, 1.2001618146896362)"",""(0.334056556224823, 1.580195426940918)"""
"(-1.6718063354492188, -3.974639654159546),""(0.1302005648612976, 1.493062138557434)"",""(-1.168660044670105, -0.6002195477485657)"",""(-1.0540351867675781, -2.450892925262451)"",""(0.3291218876838684, 2.230837345123291)"",""(-0.8725944757461548, 1.3557544946670532)"",""(-0.49898406863212585, 1.9211591482162476)"",""(-1.536683440208435, -4.272659778594971)"",""(0.18936067819595337, 1.1522809267044067)"",""(-1.1474635601043701, -0.63350510597229)"",""(-1.0816224813461304, -2.4391534328460693)"",""(-1.0769046545028687, 1.2722123861312866)"",""(-0.6946640610694885, 1.383549451828003)"",""(0.48770618438720703, 2.056267499923706)"""
"(-1.6499515771865845, -3.9422659873962402),""(0.1998392939567566, 1.8925479650497437)"",""(-1.1652092933654785, -0.5621213912963867)"",""(-1.1674036979675293, -2.3934953212738037)"",""(0.5851598978042603, 2.6234476566314697)"",""(-0.841023325920105, 1.4491772651672363)"",""(-0.5289767384529114, 2.0027999877929688)"",""(-1.5433932542800903, -4.243724822998047)"",""(0.33112144470214844, 1.6169410943984985)"",""(-1.1177915334701538, -0.6147527098655701)"",""(-1.1766459941864014, -2.388523578643799)"",""(-0.986649751663208, 1.3382328748703003)"",""(-0.6951833963394165, 1.496250033378601)"",""(0.7391079664230347, 2.471017837524414)"""
"(-1.609786033630371, -3.931112766265869),""(0.23233194649219513, 2.2136642932891846)"",""(-1.15623939037323, -0.5638860464096069)"",""(-1.25436532497406, -2.3448591232299805)"",""(0.7892953753471375, 2.990891456604004)"",""(-0.8146243691444397, 1.4876532554626465)"",""(-0.5175685286521912, 2.0104947090148926)"",""(-1.5338547229766846, -4.206538200378418)"",""(0.31537026166915894, 2.065850019454956)"",""(-1.0952410697937012, -0.6147951483726501)"",""(-1.2343499660491943, -2.3784070014953613)"",""(-0.9164739847183228, 1.4213061332702637)"",""(-0.6965931057929993, 1.555459976196289)"",""(0.8877535462379456, 2.933793783187866)"""
"(-1.583796501159668, -3.9139137268066406),""(0.23233194649219513, 2.4041907787323)"",""(-1.1412595510482788, -0.5689098238945007)"",""(-1.3110026121139526, -2.3111536502838135)"",""(0.6123780012130737, 3.0181095600128174)"",""(-0.8035651445388794, 1.4951521158218384)"",""(-0.492470383644104, 2.0144460201263428)"",""(-1.5243160724639893, -4.18707799911499)"",""(0.16573390364646912, 2.3099937438964844)"",""(-1.0784467458724976, -0.615092396736145)"",""(-1.2923226356506348, -2.3631958961486816)"",""(-0.8745560646057129, 1.5049039125442505)"",""(-0.6993383169174194, 1.578375220298767)"",""(0.8500357270240784, 2.9963529109954834)"""
"(-1.583796501159668, -3.885561466217041),""(0.18037748336791992, 2.4399142265319824)"",""(-1.1216142177581787, -0.576787531375885)"",""(-1.3333983421325684, -2.2985475063323975)"",""(0.449069619178772, 3.0861546993255615)"",""(-0.8040499687194824, 1.4946672916412354)"",""(-0.4673722982406616, 2.015901565551758)"",""(-1.5324293375015259, -4.193023204803467)"",""(0.11060472577810287, 2.404500961303711)"",""(-1.0662792921066284, -0.6158991456031799)"",""(-1.3490269184112549, -2.3087596893310547)"",""(-0.860640287399292, 1.5429983139038086)"",""(-0.7038641571998596, 1.582192301750183)"",""(0.7772558927536011, 3.203585147857666)"""
"(-1.5896594524383545, -3.9047255516052246),""(0.08263260126113892, 2.4450178146362305)"",""(-1.0986483097076416, -0.5871139764785767)"",""(-1.3364580869674683, -2.2986302375793457)"",""(0.31468045711517334, 3.1541998386383057)"",""(-0.8054298162460327, 1.4932308197021484)"",""(-0.4559640884399414, 2.0161097049713135)"",""(-1.5517765283584595, -4.207200050354004)"",""(0.0954442024230957, 2.4734535217285156)"",""(-1.0576092004776, -0.6174702048301697)"",""(-1.3490225076675415, -2.3089444637298584)"",""(-0.8623526096343994, 1.5429840087890625)"",""(-0.7106442451477051, 1.578724980354309)"",""(0.5804147720336914, 3.2358052730560303)"""
"(-1.610223412513733, -3.9490911960601807),""(0.0099566001445055, 2.4343857765197754)"",""(-1.0737067461013794, -0.5994837880134583)"",""(-1.338029146194458, -2.2992091178894043)"",""(0.20410706102848053, 3.181417942047119)"",""(-0.8075929284095764, 1.4908699989318848)"",""(-0.45598289370536804, 2.015930414199829)"",""(-1.5748683214187622, -4.22412109375)"",""(0.06335113942623138, 2.396625280380249)"",""(-1.0513070821762085, -0.6200603246688843)"",""(-1.34900963306427, -2.30948543548584)"",""(-0.8670137524604797, 1.542884349822998)"",""(-0.7196158170700073, 1.5695390701293945)"",""(0.43935340642929077, 3.227983236312866)"""
"(-1.6499515771865845, -3.9989700317382812),""(-0.03206424415111542, 2.4109950065612793)"",""(-1.0481348037719727, -0.6134918928146362)"",""(-1.3386081457138062, -2.3007802963256836)"",""(0.14116530120372772, 3.167809009552002)"",""(-0.8104273080825806, 1.4876121282577515)"",""(-0.4561144709587097, 2.0154170989990234)"",""(-1.5942155122756958, -4.238297939300537)"",""(0.00426845345646143, 2.3744568824768066)"",""(-1.04624342918396, -0.6239242553710938)"",""(-1.348988652229309, -2.310364007949829)"",""(-0.8739097714424133, 1.5426135063171387)"",""(-0.7304195761680603, 1.5564591884613037)"",""(0.3750913143157959, 3.213456392288208)"""
"(-1.6877543926239014, -4.027322292327881),""(-0.054161474108695984, 2.3876047134399414)"",""(-1.023276686668396, -0.6287329196929932)"",""(-1.3386907577514648, -2.303839921951294)"",""(0.12245287746191025, 3.1405909061431885)"",""(-0.8138210773468018, 1.4834842681884766)"",""(-0.45647159218788147, 2.0146071910858154)"",""(-1.602328896522522, -4.244243144989014)"",""(-0.05684707313776016, 2.3662896156311035)"",""(-1.0412890911102295, -0.6293168067932129)"",""(-1.348960280418396, -2.3115603923797607)"",""(-0.8823268413543701, 1.5420863628387451)"",""(-0.7426963448524475, 1.5413100719451904)"",""(0.34359270334243774, 3.205634117126465)"""
"(-1.6868246793746948, -4.026578426361084),""(-0.0670667439699173, 2.3769726753234863)"",""(-1.0003619194030762, -0.6447041630744934)"",""(-1.3347333669662476, -2.3088486194610596)"",""(0.1386660635471344, 3.1166489124298096)"",""(-0.8176623582839966, 1.4785138368606567)"",""(-0.4571670889854431, 2.013537645339966)"",""(-1.6023167371749878, -4.243943691253662)"",""(-0.08628520369529724, 2.3651227951049805)"",""(-1.0353143215179443, -0.6364927291870117)"",""(-1.3489246368408203, -2.3130555152893066)"",""(-0.89155113697052, 1.5412170886993408)"",""(-0.7560867071151733, 1.5259157419204712)"",""(0.3127600848674774, 3.223146438598633)"""
"(-1.6842540502548218, -4.024521827697754),""(-0.07956898212432861, 2.3769726753234863)"",""(-0.9801560640335083, -0.6605123281478882)"",""(-1.3260266780853271, -2.3147082328796387)"",""(0.17302462458610535, 3.0987555980682373)"",""(-0.8218393325805664, 1.4727281332015991)"",""(-0.4583137035369873, 2.0122454166412354)"",""(-1.6022679805755615, -4.243110179901123)"",""(-0.08820684254169464, 2.3650755882263184)"",""(-1.027190089225769, -0.6457067728042603)"",""(-1.3488824367523193, -2.3148300647735596)"",""(-0.9008687734603882, 1.5399203300476074)"",""(-0.770231306552887, 1.512101173400879)"",""(0.2928464412689209, 3.2126548290252686)"""
